model_id,recall,precision
rf_matched_flow_stats,0.48697394789579157,0.9865635653475999
rf_matched_flow_stats,0.4889779559118236,0.9865005088450662
rf_matched_flow_stats,0.49098196392785565,0.9865077388291196
rf_matched_flow_stats,0.4929859719438877,0.9864712085464732
rf_matched_flow_stats,0.4949899799599198,0.9864381074947843
rf_matched_flow_stats,0.49699398797595185,0.9864319360816449
rf_matched_flow_stats,0.4989979959919839,0.9865254895454026
rf_matched_flow_stats,0.501002004008016,0.9865904382511361
rf_matched_flow_stats,0.503006012024048,0.9866500417398291
rf_matched_flow_stats,0.5050100200400801,0.9867174277432766
rf_matched_flow_stats,0.5070140280561122,0.986769321276662
rf_matched_flow_stats,0.5090180360721442,0.9867777257532234
rf_matched_flow_stats,0.5110220440881763,0.9867956960932046
rf_matched_flow_stats,0.5130260521042084,0.9868142437328283
rf_matched_flow_stats,0.5150300601202404,0.986774304525864
rf_matched_flow_stats,0.5170340681362725,0.9867352145506972
rf_matched_flow_stats,0.5190380761523046,0.9866765303595205
rf_matched_flow_stats,0.5210420841683366,0.9866411142217749
rf_matched_flow_stats,0.5230460921843687,0.9865947150873595
rf_matched_flow_stats,0.5250501002004008,0.9866003866911833
rf_matched_flow_stats,0.5270541082164328,0.9865436215864074
rf_matched_flow_stats,0.5290581162324649,0.9864704877681328
rf_matched_flow_stats,0.531062124248497,0.9863835087495358
rf_matched_flow_stats,0.533066132264529,0.9863110869808296
rf_matched_flow_stats,0.5350701402805611,0.9862437099843195
rf_matched_flow_stats,0.5370741482965932,0.9861691402478997
rf_matched_flow_stats,0.5390781563126252,0.9861490296959508
rf_matched_flow_stats,0.5410821643286573,0.9861561176546025
rf_matched_flow_stats,0.5430861723446894,0.986175891145226
rf_matched_flow_stats,0.5450901803607214,0.9861906733252235
rf_matched_flow_stats,0.5470941883767535,0.9862074412192915
rf_matched_flow_stats,0.5490981963927856,0.986225058296477
rf_matched_flow_stats,0.5511022044088176,0.9862540519793457
rf_matched_flow_stats,0.5531062124248497,0.9862898881819815
rf_matched_flow_stats,0.5551102204408818,0.9863199449190325
rf_matched_flow_stats,0.5571142284569138,0.9863291875187221
rf_matched_flow_stats,0.5591182364729459,0.9863345699697996
rf_matched_flow_stats,0.561122244488978,0.986340892927563
rf_matched_flow_stats,0.56312625250501,0.9862965324730127
rf_matched_flow_stats,0.565130260521042,0.9860531330639931
rf_matched_flow_stats,0.567134268537074,0.985989606139519
rf_matched_flow_stats,0.5691382765531061,0.9859220409024021
rf_matched_flow_stats,0.5711422845691382,0.9858813253094943
rf_matched_flow_stats,0.5731462925851702,0.9857084742152152
rf_matched_flow_stats,0.5751503006012023,0.9854538234098104
rf_matched_flow_stats,0.5771543086172344,0.9854847789433588
rf_matched_flow_stats,0.5791583166332664,0.9854797342115277
rf_matched_flow_stats,0.5811623246492985,0.9854455799635382
rf_matched_flow_stats,0.5831663326653306,0.9853952734563743
rf_matched_flow_stats,0.5851703406813626,0.9853850085992942
rf_matched_flow_stats,0.5871743486973947,0.9853771227210851
rf_matched_flow_stats,0.5891783567134268,0.9853701167560527
rf_matched_flow_stats,0.5911823647294588,0.985343398107278
rf_matched_flow_stats,0.5931863727454909,0.985319253214674
rf_matched_flow_stats,0.595190380761523,0.9851627398904138
rf_matched_flow_stats,0.597194388777555,0.9848170488073337
rf_matched_flow_stats,0.5991983967935871,0.9845578175520469
rf_matched_flow_stats,0.6012024048096192,0.9843881396314963
rf_matched_flow_stats,0.6032064128256512,0.9842075877798475
rf_matched_flow_stats,0.6052104208416833,0.98402116159627
rf_matched_flow_stats,0.6072144288577154,0.9839825484124717
rf_matched_flow_stats,0.6092184368737474,0.9839498180226555
rf_matched_flow_stats,0.6112224448897795,0.9839509794257494
rf_matched_flow_stats,0.6132264529058116,0.9839745304716022
rf_matched_flow_stats,0.6152304609218436,0.983970972161312
rf_matched_flow_stats,0.6172344689378757,0.9839452401855338
rf_matched_flow_stats,0.6192384769539078,0.9838665029556968
rf_matched_flow_stats,0.6212424849699398,0.9835973976770723
rf_matched_flow_stats,0.6232464929859719,0.9835532698152172
rf_matched_flow_stats,0.625250501002004,0.9834922015997607
rf_matched_flow_stats,0.627254509018036,0.9834058529847015
rf_matched_flow_stats,0.6292585170340681,0.9832869056066214
rf_matched_flow_stats,0.6312625250501002,0.9829692594201601
rf_matched_flow_stats,0.6332665330661322,0.9827470572520333
rf_matched_flow_stats,0.6352705410821643,0.982659866711554
rf_matched_flow_stats,0.6372745490981964,0.9826032229945484
